rec_id,given_name,surname,street_number,address_1,address_2,suburb,postcode,state,day,month,year,given_name_soundex,given_name_nysiis,surname_soundex,surname_nysiis,match_id
rec-219-dup-4,jaco b,,24,downward place,banksia village,bunbury,4671,qld,30,05,1947,J210,JACAB,,,1148
rec-899-org,pia,campbell,28,euree street,ursula,corowa,3199,vic,04,07,1915,P000,P,C514,CANPBAL,-1
rec-550-org,lucinda,mcneill,7,ashburton circuit,malekula,vaucluse,3223,qld,28,02,1909,L253,LACAND,M254,MCNAL,1154
rec-1407-org,olivia,wheatley,5,crisp circuit,stanhope sth,lake clarendon,4575,qld,07,10,1942,O410,OLAV,W340,WATLY,1157
rec-1258-dup-0,thomas,finlay,2,vicke ry street,brindabella court,page,2160,qld,29,08,1952,T520,TAN,F540,FANLY,1159
rec-517-dup-1,erin,humphreys,11,endeavour street,lake macquaire vlge,elanora heights,4874,nsw,19,05,1967,E650,ERAN,H516,HANFRY,1036
rec-286-dup-1,dominic,,2,oxley street,clear creek,northgate,3000,wa,21,06,1989,D552,DANANAC,,,828
rec-1343-dup-1,isabella,gilbertson,67,boswell c rescent,,morwell,4704,qld,11,10,1911,I214,ISABAL,G416,GALBARTSAN,1163
rec-1985-dup-0,holly,shepherd,44,castlereaghcrescent,dalkeith cottage,eaton,6060,vic,16,08,1998,H400,HALY,S163,SAFAD,1167
rec-4-org,lachlan,goldsworthy,61,ashkanasy crescent,mcivor ridge,rowville,3158,vic,18,08,1945,L245,LACLAN,G432,GALDSWARTY,-1
rec-990-org,andrea,brokenshire,3,sturdee crescent,,birmingham gardens,2455,nsw,19,06,1945,A536,ANDR,B625,BRACANSAR,1170
rec-1570-org,jed,hearn,560,gairdner circuit,hd curramulka,alice springs,3056,qld,12,03,1906,J300,JAD,H650,HARN,-1
rec-410-dup-2,jordhau,ryan,16,carnegie crescent,tahmoor,millrbook,6004,vic,03,09,1990,J630,JARD,R500,RYAN,1175
rec-1799-org,joshua,morrison,17,beasley street,,tingalpa,5097,vic,23,11,1910,J200,JAS,M625,MARASAN,1179
rec-1852-dup-0,flynn,crea,45,,,lismore,2068,nsw,18,03,1961,F450,FLYN,C600,CR,1181
rec-1271-dup-1,jacob,marampon,39,lowanna street,glenveagh,keysborough,3806,vic,,,,J210,JACAB,M651,MARANPAN,1188
rec-750-org,olivia,philps,84,ennor crescent,yarawee,king river,2540,nsw,02,03,1977,O410,OLAV,P412,FALP,-1
rec-247-org,madison,fenwick,63,terry close,llandina,glenside,4551,sa,11,07,1921,M325,MADASAN,F520,FANWAC,-1
rec-277-org,juliana,petersen,25,currong street,admiralty quays,glenside,5280,nsw,10,05,1961,J450,JALAN,P362,PATARSAN,1195
rec-1191-dup-3,loan,green,11,marlock street,kersley mews,an ula,6233,nsw,14,05,1944,L500,LAN,G650,GRAN,1204
rec-1616-dup-0,ebpony,,90,david street,,long jetty,6630,nsw,14,06,1941,E150,EBPANY,,,1214
rec-960-org,timothy,neville,21,fihelly street,villa 2,st lucia,3108,wa,23,11,1978,T530,TANATY,N140,NAFAL,1007
rec-421-dup-2,charlei,ebert,21,brewste r place,summerdale medical centre,frankston,4570,vic,20,10,1971,C640,CARL,E163,EBAD,228
rec-454-dup-0,bianca,marlow,34,dietricho place,,alice springs,5065,wa,01,02,1998,B520,BANC,M640,MARLAO,1218
rec-1236-dup-1,kayne,priest,48,temperley street,sunrest squd,north nrarabeen,3995,wa,18,11,1983,K500,CAYN,P623,PRAST,1225
rec-108-org,madison,boxhall,10,yanda street,kookaburra village,dapto,4703,sa,26,09,1917,M325,MADASAN,B240,BAXAL,1232
rec-1390-org,erin,birchby,24,burrowes place,elston,creswick,4721,vic,22,10,1946,E650,ERAN,B621,BARCBY,-1
rec-1111-dup-2,jasmine,sach,17,goble s treet,ren own,gawler west,2031,nsw,09,11,1979,J255,JASNAN,S200,SAC,1245
rec-1548-org,jack,brock,1,duhig place,,boyanup,2484,nsw,22,04,1980,J200,JAC,B620,BRAC,1253
rec-1452-org,hugo,walkington,51,oxley street,karoo,oak park,6026,nsw,27,02,1915,H200,HAG,W425,WALCANGTAN,-1
rec-1941-org,,whiteley,17,mcluckie crescent,kintrye,malvern east,4810,vic,08,09,1980,,,W340,WATALY,-1
rec-1776-org,cameron,unyland,25,chewings street,underwood,broken hill,6109,qld,04,09,1998,C565,CANARAN,U545,UNYLAD,-1
rec-1334-dup-0,jared,wytkon,61,belfield crescent,rowethorpe,bundaberg,5081,,25,10,1983,J630,JARAD,W325,WYTCAN,951
rec-1399-org,danielle,millar,6,stanfield close,rosetta village,blackburn north,3102,qld,07,10,1999,D540,DANAL,M460,MALAR,-1
rec-1577-org,charlotte,carbone,12,peppin place,,albury,4559,sa,26,11,1917,C643,CARLAT,C615,CARBAN,-1
rec-147-dup-0,matthew,seddon,195,collingriddge street,port 366,paralowie,3830,nsw,05,03,1992,M300,MATAE,S350,SADAN,1266
rec-1416-dup-1,any,miteff,68,john clelad crescent,barkom,blackheath,2036,qld,28,02,1916,A500,ANY,M310,MATAF,1277
rec-1539-dup-0,jessica,wasley,53,eyre street,milmilland,cronulla,2564,wa,04,10,1993,J220,JASAC,W240,WASLY,1282
rec-250-org,keely,dixon,2,lacey place,briars meadows,barrington,5087,nsw,28,03,1938,K400,CALY,D250,DAXAN,-1
rec-397-org,matthew,brookhouse,3,goodparla street,timdoolin,highett,2170,nsw,15,11,1910,M300,MATAE,B622,BRACKAS,1285
rec-1425-org,,rundle,101,eaglemont retreat,laalgarths,prospect,6168,qld,03,01,1907,,,R534,RANDL,1287
rec-1707-dup-4,,frgh,62,matina street,sun city r esort,ascot park,4107,wa,03,02,1976,,,F620,FRG,1298
rec-1481-org,olivia,cecotti,4,dobell circuit,,cabramatta,6152,vic,19,09,1958,O410,OLAV,C230,CACAT,1303
rec-1113-dup-1,brianna,morrison,4,burston place,esk f airm,seaton,2566,vic,03,12,1913,B650,BRAN,M625,MARASAN,957
rec-1076-dup-1,sarah,greenw,37,kelleway avenue,allandale,marlesgon,6014,qld,08,09,1914,S600,SAR,G650,GRANW,1305
rec-1050-org,jenna,pasalic,679,tarana street,mallanganee,osborne,4342,vic,24,11,1954,J500,JAN,P242,PASALAC,1313
rec-905-org,kylie,koziol,16,wolff crescent,brentwood vlge,kurrajong heights,3135,vic,09,07,1932,K400,CYLY,K240,CASAL,1317
rec-1811-dup-0,samuel,walls,74,shoalhaven avenue,clearc reek,racevieh,3223,nsw,09,04,1937,S540,SANAL,W420,WAL,1319
rec-436-org,christopher,behnke,378,troughton street,,geranium,3496,qld,30,09,1908,C623,CRASTAFAR,B520,BANC,-1
rec-497-dup-3,alexandra,clarke,184,sadlier srreet,yakatoon,westbrook,2756,qld,29,01,1919,A425,ALAXANDR,C462,CLARC,1327
rec-1697-dup-2,zachary,ebert,64,costello circuit,foxlea,mosman,2280,nsw,17,02,1939,Z260,ZACARY,E163,EBAD,1341
rec-762-org,zarlia,lowe,48,van raalte place,hd blanche sec 28,cabramatta,3192,wa,26,07,1973,Z640,ZARL,L000,LAO,-1
rec-111-org,jasmine,morrison,16,methven place,armidale,point lonsdale,3211,wa,10,08,1976,J255,JASNAN,M625,MARASAN,1346
rec-1554-dup-0,joshua,felmingham,46,fullagar crescent,mariner views,evandsle,2229,nsw,15,03,1981,J200,JAS,F455,FALNANGAN,1347
rec-1684-dup-4,holly,stoker,5,ballumbir street,chetwynd,kirrawee,6009,vic,21,01,1930,H400,HALY,S326,STACAR,1358
rec-1478-dup-1,nicilas,fogg,48,wilshire street,safar i lodge,lemonhrove,2011,,27,11,1990,N242,NACAL,F200,FAG,1366
rec-1329-dup-0,grayson,stanley,9,eaglemont retreat,,brighton-le-sands,4107,tas,22,04,1971,G625,GRAYSAN,S354,STANLY,1379
rec-1341-dup-0,liam,grubb,63,rowellsplace,,kotara south,3002,qld,16,04,1966,L500,LAN,G610,GRAB,1384
rec-686-org,toby,garran,8,mcguiness place,the tops,miami,3125,qld,17,08,1952,T100,TABY,G650,GARAN,1385
rec-439-dup-2,christian,walch,3,coombe street,warraview,plumpotn,5008,nsw,22,02,1993,C623,CRASTAN,W420,WALC,1051
rec-288-dup-0,nataoia,georfe,22,woollum s treet,glenview,morwell,6065,wa,06,03,1954,N300,NAT,G610,GARF,1392
rec-1069-org,connor,moerland,38,arthur circle,red cross units,greenwood,2680,wa,22,12,1935,C560,CANAR,M645,MARLAD,1399
rec-1353-dup-0,jessica,mac kinder,15,wright place,,lavender bay,4727,sa,17,12,1919,J220,JASAC,M253,MCANDAR,1403
rec-761-dup-0,hayley,white,1,hallenc lose,chelsez house,oran ge,2176,sa,09,09,1981,H400,HAYLY,W300,WAT,1405
rec-302-org,amber,white,31,moodie street,degafelga,eaton,2042,nsw,19,08,1912,A516,ANBAR,W300,WAT,1407
rec-704-org,jaxin,helling,13,donald place,the mount,riverhills,4214,vic,26,10,1914,J250,JAXAN,H452,HALANG,-1
rec-1641-org,benjamin,presley,85,namatjira drive,guest village (cnr bullcreek d drive,sunnybank,2320,wa,08,12,1983,B525,BANJANAN,P624,PRASLY,-1
rec-216-dup-2,keeley,felmingham,32,angliss place,cranbrook,annandale,2670,nsw,11,08,1986,K400,CALY,F455,FALNANGAN,1419
rec-773-dup-1,kaysey,kon,1,ohiostation,gaylard place,,5009,vic,28,08,1960,K200,CAYSY,K500,CAN,1425
rec-980-dup-3,spyke,karlsen,4,northam street,aptmt 206,southbank,2329,aw,29,01,1911,S120,SPYC,K642,CARLSAN,1437
rec-292-org,keziah,parr,20,clift crescent,brookvale,murphys creek,2761,nsw,03,01,1955,K200,CAS,P600,PAR,85
rec-268-org,kyle,malin,318,namadgi circuit,old hillside,mooroolbark,3912,wa,13,11,1909,K400,CYL,M450,MALAN,-1
rec-1951-dup-0,roisin,bishop,32,manning street,rosehlen,mount colah,2902,vic,20,12,1948,R250,RASAN,B210,BASAP,1443
rec-607-dup-1,,blyde,0,torrens street,moorillyah,port augusta,3620,vic,21,06,1965,,,B430,BLYD,1448
rec-10-dup-2,mikhayla,hannaan,20,,brentwoodvlge,penshurst,2257,vic,01,05,1977,M240,MACKAYL,H550,HANAN,1454
rec-888-org,oliver,campbell,124,moon place,,thornbury,4103,vic,19,11,1968,O416,OLAVAR,C514,CANPBAL,-1
rec-1134-dup-0,lee,zogopoulos,61,woronorastreet,tourist park,coombabah,6107,nsw,09,06,1920,L000,LY,Z214,ZAGAPAL,1458
rec-611-org,joshua,clarke,25,kingsford smith drive,,taigum,6108,vic,09,11,1996,J200,JAS,C462,CLARC,1460
rec-1304-dup-0,vincen,luke,0,du faur sctreet,ehwk,rose bay,4122,vic,23,12,1973,V525,VANCAN,L200,LAC,1464
rec-876-dup-1,lachlq-njohn,rivers,5,perier place,oakdale,corio,4313,nsw,04,09,1996,L242,LACLGNJAN,R162,RAVAR,1477
rec-1834-dup-0,hana,weaver,8,colvin street,,albury,6085,,11,11,1918,H500,HAN,W160,WAVAR,1485
rec-341-dup-2,daniel,kluske,40,hawkesbury crescent,tritonu nits,oakhurst,3175,nsw,27,07,1982,D540,DANAL,K420,CLASC,1494
rec-1042-dup-0,kiandra,,2,gatliff place,rustenburg sth,girgarre,3995,qld,25,11,1980,K536,CANDR,,,1499
rec-1646-org,grace,futcher,70,burt street,clear creek,mentone,6023,nsw,27,11,1936,G620,GRAC,F326,FATCAR,1504
rec-1745-dup-1,melinda,sherin,9,conley d rive,,westmeaodws,3226,vic,04,11,1951,M453,MALAND,S650,SARAN,1513
rec-75-dup-0,samara,willing,0,,coolzinda,concord,3765,nsw,28,08,1960,S560,SANAR,W452,WALANG,1527
rec-676-dup-0,benjamin,brakin,12,leahy close,elizabeth residential village,dover heights,2164,nsw,24,09,1924,B525,BANJANAN,B625,BRACAN,1538
rec-527-org,lucy,shelley,43,longstaff street,agarabi,dover heights,4152,nsw,24,03,1910,L200,LACY,S400,SALY,-1
rec-1220-dup-0,shana,kowald,9,locn 24,dookie street,port macquarie,2568,sa,05,03,1920,S500,SAN,K430,CAOALD,1543
rec-1589-org,jake,burnell,34,bennelong crescent,greta main,ivanhoe,5066,nsw,29,05,1917,J200,JAC,B654,BARNAL,1548
rec-941-dup-1,coby,berry,72,heagney crescent,,cremorne,3078,vic,18,05,1926,C100,CABY,B600,BARY,1561
rec-1532-dup-0,,siemers,21,hopegood rplace,,auburn,5700,vic,22,01,1935,,,S562,SANAR,1566
rec-8-dup-0,blake,bristow,12,archibald street,the willows,cleveland,2184,,15,05,1954,B420,BLAC,B623,BRASTAO,1573
rec-1537-org,chloe,woodmansee,0,gollan street,ettrick,renown park,4066,nsw,16,10,1918,C400,CL,W355,WADNANSY,-1
rec-1579-dup-3,alec,mason,18,barrie r treet,sec 443 bellamour,park hplme,2029,wa,24,10,1906,A420,ALAC,M250,MASAN,1583
rec-708-dup-2,trentk,brni,40,madigan street,,ekibin,3196,nsw,23,07,1970,T653,TRANTC,B650,BRN,1597
rec-1320-org,amber,kexel,49,daintree crescent,,new farm,4061,vic,,,,A516,ANBAR,K240,CAXAL,1612
rec-582-dup-2,crea,lauren,118,city walk,sit 9,atholp ark,3081,vic,13,06,1996,C600,CR,L650,LARAN,1627
rec-160-dup-1,jade,dixon,202,leven street,francis ch ambers,toronto,3228,nsw,,,,J300,JAD,D250,DAXAN,1642
rec-1940-org,emiily,leslie,37,medley street,tamar arcade,athelstone,4380,sa,28,03,1990,E540,ENALY,L240,LASLY,1653
rec-1988-org,george,riddell,79,knoke avenue,bonnie doon,manly vale,4405,sa,13,04,1936,G620,GARG,R340,RADAL,1657
rec-723-dup-1,white,jean-claude,75,noel ryangarden,,glengorwie,7081,nsw,18,09,1940,W300,WAT,J524,JANCLAD,1661
rec-1296-dup-1,christian,berryman,3,coxstreet,bays hospital,sunshine,2513,qld,12,08,1989,C623,CRASTAN,B655,BARYNAN,1667
rec-684-dup-2,ethan,vincdnt,2,o'connell street,canberra hse,urana,5108,tas,14,09,1951,E350,ETAN,V523,VANCD,1673
rec-952-dup-3,joh,banelis,5,sexton smtreet,glenhurst,auburn,3140,vic,06,10,1998,J000,J,B542,BANAL,1682
rec-634-org,hannah,bullock,115,mcaulay place,wathonga,salt ash,810,vic,03,11,1967,H500,HAN,B420,BALAC,-1
rec-159-dup-0,samuel,,464,warragamba avenue,alton hills,,5086,qld,12,02,1912,S540,SANAL,,,1689
rec-1451-dup-2,christian,colemn,312,anderson street,ngere,north sydney,2486,nsw,26,12,1985,C623,CRASTAN,C450,CALAN,1695
rec-5-org,jackson,prestia,29,priddle street,mirilla,graceville,3012,qld,01,06,1926,J250,JACSAN,P623,PRAST,1698
rec-1492-org,eliza,tiffin,8,brawn place,unt 19a,northbridge,2017,vic,19,10,1913,E420,ELAS,T150,TAFAN,1702
rec-85-dup-0,wilkins,zanke,0,jervois street,cerbrus,coolroo,6208,nsw,17,10,1947,W425,WALCAN,Z520,ZANC,1715
rec-1308-org,samantha,barol,11,albermarle place,young retirement village,clayton,3199,sa,07,03,1992,S553,SANANT,B640,BARAL,-1
rec-1363-dup-1,reece,lyden,4,cobar p lace,deergarden caravn park,marluan,2002,sa,22,11,1988,R200,RAC,L350,LYDAN,1723
rec-133-dup-0,benjamin,mugo,302,peat plcae,arlington,franwton,4510,nsw,08,10,1910,B525,BANJANAN,M200,MAG,750
rec-1076-org,sarah,green,37,kelleway avenue,allandale,marleston,6014,qld,08,09,1914,S600,SAR,G650,GRAN,1306
rec-52-org,charlotte,poyntz,0,heidelberg street,rainbow ridge,rose bay,2195,sa,02,05,1961,C643,CARLAT,P532,PAYNT,-1
rec-830-org,zachary,rees,4,hicks street,ferndale,camira,3016,vic,16,01,1966,Z260,ZACARY,R200,R,1729
rec-821-dup-1,madeleine,kingsley,43,tuross close,colooli village,,5107,nsw,06,04,1929,M345,MADALAN,K524,CANGSLY,1733
rec-142-org,trent,miles,10,ashby circuit,kilnacrott,come by chance,6239,nsw,19,11,1971,T653,TRAD,M420,MAL,-1
rec-1301-org,oliver,durnin,7,davies place,fairlane estate,paddington,2024,nsw,06,04,1938,O416,OLAVAR,D655,DARNAN,1736
rec-576-dup-2,jessica,smallacombe,43,eve pelace,ellerslee,nunawading,5504,vic,13,07,1906,J220,JASAC,S542,SNALACANB,1744
rec-585-org,annabel,coleman,3,thesiger court,,punchbowl,4370,nsw,02,10,1962,A514,ANABAL,C455,CALANAN,-1
rec-11-org,zac,crosswell,5,robertson street,,mount pleasant,3931,sa,29,09,1987,Z200,ZAC,C624,CRASWAL,-1
rec-894-org,silas,laundy,19,pogney place,cumkillenbar,berwick,2444,qld,15,11,1965,S420,SAL,L530,LANDY,-1
rec-904-dup-0,zac,cresp,0,nambucca street,,sandy bay,2768,vic,17,11,1976,Z200,ZAC,C621,CRASP,1758
rec-771-dup-1,nde,lodge,32,karuah street,,bundamba,2280,act,26,05,1951,N300,ND,L320,LADG,1769
rec-1155-dup-1,colquhoun,chelsea,22,tillyard drive,rowethorpe,noarlunga downs,2800,nsw,20,02,1969,C425,CALGAHAN,C420,CALS,1779
rec-1897-dup-1,samuel,ryan,31,gossenstreet,allunga,brightwaters,3053,qld,18,01,1967,S540,SANAL,R500,RYAN,1786
rec-1196-dup-0,finlay,rivef,5,crisp circuit,kerse y' south,newstead,2071,vic,30,11,1911,F540,FANLY,R110,RAVAF,1790
rec-1958-org,lily,lillie-hinrichs,14,balsillie crescent,brindabella specialist centre,budgong,6164,nsw,21,04,1992,L400,LALY,L456,LALAHANRAC,-1
rec-526-dup-1,harry,gren,20,louisa lawsondcrescent,,bligh park,2560,wa,28,02,1979,H600,HARY,G650,GRAN,1795
rec-1942-org,meg,velzeboer,24,kosciusko avenue,homesite 3,labrador,3806,nsw,22,02,1969,M200,MAG,V421,VALSABAR,1798
rec-90-dup-0,dylan,campbell,0,mackey plce,cypress garden,booval,2604,vic,18,07,1990,D450,DYLAN,C514,CANPBAL,1800
rec-61-dup-1,lily,sideris,16,hallstrom circuit,,,6012,nsw,10,09,1915,L400,LALY,S362,SADAR,1805
rec-1536-dup-0,aprl,shephedrdson,2,oxley st reet,medical centre,warooka,4118,vic,16,02,1955,A164,APRL,S136,SAFADRDSAN,1808
rec-629-dup-0,tara,whiteh,320,wintersmreet,yengola,wanneroo,3153,nsw,15,06,1946,T600,TAR,W300,WAT,1812
rec-1925-dup-0,alexadra,grosvenor,9,anembo street,glenlee,frankton,4818,nsw,05,03,1993,A423,ALAXADR,G621,GRASVANAR,1090
rec-1703-dup-0,eri n,blaschke,196,napthali close,glenegale,chelsea heights,6126,nsw,27,11,1981,E650,ERAN,B420,BLASSC,1815
rec-1694-dup-2,michel,wuchatsch,66,meehan garden,medical centre,diaenlla,4700,wa,10,01,1919,M240,MACAL,W232,WACATS,1822
rec-35-dup-4,chloe,arneil,113,pulle street,,belmoot,4883,nsw,24,12,1995,C400,CL,A654,ARNAL,1836
rec-107-dup-1,christopher,vilums,14,tazewlel circuit,,gerogeyr,4754,sa,27,11,1985,C623,CRASTAFAR,V452,VALAN,1851
rec-1978-org,eva,hand,54,clare dennis avenue,padgee,north st ives,4068,qld,22,06,1981,E100,EV,H530,HAD,-1
rec-378-dup-2,rxy,royle,1915,endeavour street,lake kennedy street,cowell,2580,nsw,29,05,1925,R200,RXY,R400,RAYL,1859
rec-455-dup-2,neumann,amner,6,mockridge crescent,rodkley,hendra,2630,nsw,30,11,1936,N550,NANAN,A560,ANAR,1865
rec-1006-org,sam,bentham,1,narran street,lake chatsworth,westlake,2036,vic,,,,S500,SAN,B535,BANTAN,1871
rec-1959-dup-2,,seehusesn,198,alfredihll drive,sun city resort,elwood,3496,vic,09,04,1944,,,S225,SAHASASN,1877
rec-841-org,jett,ryan,415,hansen circuit,strathmore vineyard,armidale,2261,wa,10,03,1993,J300,JAT,R500,RYAN,-1
rec-1337-dup-3,nathan,priest,363,banks street,manresa,rosehill,4570,act,03,05,1916,N350,NATAN,P623,PRAST,556
rec-1972-dup-1,mia,elwan,19,macgregorstreet,rosedale,belmont,4703,tas,30,03,1999,M000,M,E450,ELWAN,1881
rec-319-org,,mccarthy,24,castleton crescent,north avenue,torquay,2035,nsw,15,05,1939,,,M263,MCARTY,-1
rec-1182-dup-1,samantha,forshaw,24,mcmillan crescent,tarwong,thebarton,3178,nsw,06,09,1942,S553,SANANT,F620,FARS,1886
rec-567-dup-0,isabella,shadnley,57,fincham crqscent,wilga,thebarton,2642,nsw,02,06,1952,I214,ISABAL,S354,SADNLY,1895
rec-483-dup-1,dale,ottens,44,antigua,bellchambers crescent,wingham,5290,sa,,,,D400,DAL,O352,OTAN,1909
rec-678-dup-0,kaitlin,geud,81,sheaffe street,,cronunlla,3266,vci,03,09,1909,K345,CATLAN,G300,GAD,1914
rec-1401-dup-0,ammy,ryan,39,moodie street,st francks vlge,ballarat,4701,nsw,29,10,1984,A500,ANY,R500,RYAN,1915
rec-320-dup-2,amelia,hillavy,299,mackellar crescent,burnside,ashfield,2043,qld,02,01,1997,A540,ANAL,H410,HALAVY,1919
rec-1931-dup-0,liam,trzcinski,117,jacobs street,,frankston,2198,nsw,18,04,1928,L500,LAN,T625,TRSCANSC,1928
rec-341-dup-0,louis,kluske,40,hawkesbury crescent,tritonc jnits,oakhurst,3157,nsw,27,07,1982,L200,L,K420,CLASC,1495
rec-868-org,jordan,stubbs,119,walker crescent,blue hills,closeburn,3350,wa,11,03,1911,J635,JARDAN,S312,STAB,-1
rec-108-dup-1,madison,boxha ll,10,yanda street,kookaburra village,dapto,4703,sa,26,09,1917,M325,MADASAN,B240,BAXAL,1233
rec-977-dup-2,robert,mccarthy,39,gudgenbe close,ocean sta s villas,cairns,3450,nsw,23,09,1907,R163,RABAD,M263,MCARTY,1942
rec-1097-dup-2,isabella,theodore,269,churchill way,niok a,concord,2446,vic,02,11,1971,I214,ISABAL,T360,TADAR,1953
rec-1040-dup-2,matilda,mestrov,5,house circuit,retiremen tvillage,taringa,3820,,19,11,1980,M343,MATALD,M236,MASTRAV,1960
rec-1159-org,alexandra,petersen,40,tindale street,oakdale,forrestfield,2287,vic,10,08,1932,A425,ALAXANDR,P362,PATARSAN,-1
rec-943-dup-1,william,dowley,8,terewah circuit,,poolaijelo,4198,sa,15,09,1910,W450,WALAN,D400,DAOLY,1969
rec-194-dup-2,james,auch-schwelk,199,beauchamp street,minadree,san remo,6021,qld,02,07,1983,J520,JAN,A242,ACSSWALC,1976
rec-1430-org,charlotte,mazurek,16,towns crescent,arcadia,yagoona,2222,wa,28,01,1953,C643,CARLAT,M262,MASARAC,1979
rec-693-dup-1,andrew,rawlings,112,norris place,curringa,east fremantle,2063,nsw,27,03,1908,A536,ANDRAE,R452,RALANG,1981
rec-700-dup-1,christian,white,1,boolee street,noss,doubleview,4352,nsw,25,11,1949,C623,CRASTAN,W300,WAT,1989
rec-1526-org,thomas,dolan,75,tewksbury circuit,earl haven,birkdale,3911,nsw,16,07,1921,T520,TAN,D450,DALAN,-1
rec-1553-org,bianca,havelberg,8,lavery place,summer hill,mackay north,4220,wa,23,05,1967,B520,BANC,H141,HAVALBARG,-1
rec-219-dup-1,kopievsky,jacob,24,downward place,banksia village,bunbury,4671,qld,30,05,1947,K112,CAPAAFSCY,J210,JACAB,1149
rec-291-org,oliver,pinny,75,groveland crescent,littledale,boondall,2565,nsw,30,08,1945,O416,OLAVAR,P500,PANY,-1
rec-1054-org,natalia,donaldson,33,studley street,ferngully,hawthorn,2207,vic,27,09,1961,N340,NATAL,D543,DANALDSAN,1993
rec-1980-dup-0,braiden,ewald,7,kambah exchahnge street,petriqil,yangebup,2135,vic,04,11,1963,B635,BRADAN,E430,EALD,2000
rec-965-org,ciaran,nguyen,57,woollum street,moline village,berwick,6157,qld,14,08,1986,C650,CARAN,N250,NGAYAN,2004
rec-145-dup-0,charlotte,vincent,9,,lasswade,toowoomba,4814,nsw,,,,C643,CARLAT,V525,VANCAD,2005
rec-21-dup-2,zachary,,14,teaklep lace,the bowery,yarram,2299,sa,17,08,1910,Z260,ZACARY,,,2009
rec-86-dup-0,nell,roche,15,caley crescent,morris arcade,goonellabah,4870,vic,08,10,1907,N400,NAL,R200,RAC,2015
rec-583-dup-0,meg,fauser,2,bimbiang crescent,garden l reek,labrador,4034,qld,,,,M200,MAG,F260,FASAR,2019
rec-1042-dup-1,kiandra,cowle,2,gatliff place,rustenubr g sth,girgarre,3995,qld,25,11,1980,K536,CANDR,C400,CAOL,1500
rec-1918-dup-1,paul,coleman,35,fisk sreet,shopping centre,north ryde,2710,sa,21,08,1994,P400,PAL,C455,CALANAN,2031
rec-1581-dup-1,jayde,wessthorp,15,,,,2770,sa,28,01,1931,J300,JAYD,W236,WASTARP,2037
rec-1928-org,william,chandler,4,knox street,rowethorpe,bongaree,2147,qld,14,05,1919,W450,WALAN,C534,CANDLAR,-1
rec-1499-dup-0,breeanne,dibben,6,collicottvcircuit,berkley lodge,loganholme,2317,nsw,03,12,1924,B650,BRAN,D150,DABAN,2049
rec-1011-dup-1,sophie,bullvck,6,boolee ystreet,,portfairy,6076,sa,26,04,1951,S100,SAFY,B412,BALVC,2057
rec-385-dup-1,james,beiler,26,devonport street,craiglee station,corojwa,4221,vic,07,02,1905,J520,JAN,B460,BALAR,2061
rec-1799-dup-0,joshua,morrison,17,beasle ystfeet,markool,,5097,vic,23,11,1910,J200,JAS,M625,MARASAN,1180
rec-944-dup-0,daniel,coxon,8,downard street,homewood,laanecoorie,3128,sa,23,09,1907,D540,DANAL,C250,CAXAN,2073
rec-1825-dup-0,william,mcclelland,45,sparkse close,opal cove resort,bowen mountain,6010,wa,03,01,1962,W450,WALAN,M244,MCLALAD,2078
rec-1850-dup-1,aidan,blackwell,24,eddy crescent,crosshills,white paltch,2211,vic,17,06,1967,A350,ADAN,B424,BLACWAL,2089
rec-1511-dup-0,ayla,benjamin,3,concept,bradfield street,tatura,2003,wa,,,,A400,AYL,B525,BANJANAN,611
rec-1604-dup-2,jessica,whale,38,pambula street,blue shadows,surry ihlls,2541,nsw,01,10,1934,J220,JASAC,W400,WAL,2097
rec-619-dup-4,harry,tippins,86,bussau close,nort h arm,klemzog,4005,nws,06,07,1949,H600,HARY,T152,TAPAN,2110
rec-1398-org,corie,hyland,0,spowers circuit,,tweed heads,5084,vic,10,08,1957,C600,CARY,H453,HYLAD,-1
rec-1783-org,stephanie,blackney,18,,mayfair,briar hill,3139,vic,20,02,1909,S315,STAFANY,B425,BLACNY,-1
