rec_id,given_name,surname,street_number,address_1,address_2,suburb,postcode,state,day,month,year,given_name_soundex,given_name_nysiis,surname_soundex,surname_nysiis,match_id
rec-1558-org,sebastian,collier,14,cutlack street,tara park,east fremantle,3191,vic,23,12,1957,S123,SABASTAN,C460,CALAR,1558
rec-4604-org,caitlin,morrison,8,augustus close,,clarkson,4170,nsw,04,07,1913,C345,CATLAN,M625,MARASAN,4604
rec-617-org,noah,giannoni,81,burraly court,colloca vale,north ryde,6155,qld,17,08,1972,N000,N,G550,GANAN,617
rec-3484-org,harry,dignam,22,investigator street,,fairlight,2535,qld,05,11,1924,H600,HARY,D255,DAGNAN,3484
rec-744-org,chevonne,simmonds,24,victory place,dandarra,hoppers crossing,2074,qld,31,05,1942,C150,CAFAN,S553,SANAND,744
rec-3712-org,heath,everett,7,hurry place,reinfrew park,belmont,2447,qld,04,08,1943,H300,HAT,E163,EVARAT,3712
rec-1067-org,april,wehr,1,ellerston avenue,darlington,joondanna,2150,wa,09,11,1994,A164,APRAL,W600,WAR,1067
rec-52-org,abbey,dixon,1,marcus clarke street,grasmere park,scarborough,3141,qld,08,10,1944,A100,ABY,D250,DAXAN,52
rec-3194-org,jarred,rider,500,robinson street,goldview,evans head,3123,nsw,02,12,1940,J630,JARAD,R360,RADAR,3194
rec-3188-org,jenna,alderson,223,eggleston crescent,west-view,granville,5070,nsw,26,09,1978,J500,JAN,A436,ALDARSAN,3188
rec-2246-org,desi,spargo,114,tenison-woods circuit,kenara,abbotsford,7261,qld,08,03,1980,D200,DAS,S162,SPARG,2246
rec-2875-org,luke,white,31,outtrim avenue,glenora farm,flinders bay,2227,sa,10,10,1915,L200,LAC,W300,WAT,2875
rec-2491-org,ruby,rollins,28,flinders way,lazy acres,kilsyth,3775,nsw,04,10,1994,R100,RABY,R452,RALAN,2491
rec-2995-org,koben,courtenay-ralph,30,illidge place,,st peters,3363,nsw,28,12,1992,K150,CABAN,C635,CARTANAYRALF,2995
rec-3509-org,hannah,reid,21,bisdee street,tall pines,malvern,2478,qld,08,02,1984,H500,HAN,R300,RAD,3509
rec-683-org,oscar,zdanowicz,4,arndell street,tilburoo,burwood,2088,vic,06,09,1945,O260,OSCAR,Z352,ZDANAOAC,683
rec-4353-org,emiily,rundle,112,tarago place,fiveways,brookvale,2122,nsw,26,12,1946,E540,ENALY,R534,RANDL,4353
rec-667-org,daniel,rollins,22,hemmings crescent,flt 68,wantirna,3916,nsw,08,01,1984,D540,DANAL,R452,RALAN,667
rec-2666-org,laura,hefford,3,partridge street,home 186,banksia,6530,sa,,,,L600,LAR,H163,HAFAD,2666
rec-3505-org,charli,soden,37,bee place,,como,3028,nsw,06,02,1903,C640,CARL,S350,SADAN,3505
rec-2514-org,ayla,poore,11,cowdery place,richmond caravan park,dover,2200,nsw,01,08,1920,A400,AYL,P600,PAR,2514
rec-2687-org,oscar,chegwidden,12,currong street,terrawah,mount eliza,4824,vic,24,12,1998,O260,OSCAR,C235,CAGWADAN,2687
rec-4369-org,sienna,kilby,21,archdall street,yoorana,st albans,2090,qld,03,02,1994,S500,SAN,K410,CALBY,4369
rec-4138-org,justin,weller,3,sprent street,heritage est,thornlie,2074,nsw,14,12,1944,J235,JASTAN,W460,WALAR,4138
rec-3697-org,mystique,agius,79,meeson street,cherry haven,albion park,3104,vic,27,04,1907,M232,MYSTAG,A220,AG,3697
rec-4144-org,holly,rees,2,palmer street,granny flt,nairne,2387,,11,09,1970,H400,HALY,R200,R,4144
rec-2529-org,amy,blake,351,prevost place,warramunda,hammondville,4422,nsw,15,07,1992,A500,ANY,B420,BLAC,2529
rec-4690-org,brandon,freiman,27,tucana street,sunnyhills,tweed heads south,2500,nsw,25,03,1937,B653,BRANDAN,F655,FRANAN,4690
rec-595-org,lucas,portors,6,ballard place,mariner views,noble park,4061,wa,27,12,1938,L220,LAC,P636,PARTAR,595
rec-3510-org,kimberly,mason,150,tauss place,,rosewater,7008,nsw,07,05,1984,K516,CANBARLY,M250,MASAN,3510
rec-2873-org,rhys,horsley,11,,calala farm,sale,7310,wa,27,02,1907,R200,RY,H624,HARSLY,2873
rec-3661-org,hudson,chandler,86,campbell street,lazy acres,whittington,4570,sa,20,02,1995,H325,HADSAN,C534,CANDLAR,3661
rec-3351-org,adam,reid,50,disney court,,tea tree gully,3690,nsw,02,01,1955,A350,ADAN,R300,RAD,3351
rec-1741-org,bryce,laverty,3,dobinson place,weddinview,woombye,3162,nsw,21,09,1995,B620,BRYC,L163,LAVARTY,1741
rec-2306-org,zali,white,89,blackman crescent,glenairne,bundaberg,6280,wa,11,03,1902,Z400,ZAL,W300,WAT,2306
rec-3034-org,emiily,robnik,288,gosse street,townview,werrington,4216,nsw,25,10,1967,E540,ENALY,R152,RABNAC,3034
rec-4297-org,alana,weluk,0,cade place,locn 5940,crestmead,7006,nsw,08,03,1915,A450,ALAN,W420,WALAC,4297
rec-2984-org,emiily,wilkins,22,green street,liselican,darlington,3101,,12,05,1961,E540,ENALY,W425,WALCAN,2984
rec-2371-org,michaela,dunstone,37,deane street,rosedown,woodcroft,2065,vic,18,10,1912,M240,MACAL,D523,DANSTAN,2371
rec-1391-org,nicholas,beattie,7,edmondson street,goughs bay,modbury,2036,wa,11,08,1917,N242,NACAL,B300,BATY,1391
rec-3615-org,alessandra,van groesen,0,arthur circle,hse 4,o'connor,3040,sa,,,,A425,ALASANDR,V526,VANGRASAN,3615
rec-1938-org,noah,bishop,23,shannon circuit,eriswell park,south perth,4551,nsw,14,02,1921,N000,N,B210,BASAP,1938
rec-2839-org,connor,moscarda,20,lindsay street,shepherds hill,mount beauty,2319,nsw,23,02,1901,C560,CANAR,M263,MASCARD,2839
rec-3500-org,angelica,coleman,31,meldrum street,the briar patch,semaphore south,4035,nsw,04,01,1915,A524,ANGALAC,C455,CALANAN,3500
rec-4687-org,samantha,papoutsis,21,titheradge place,st francis village,wyoming,3300,vic,27,06,1926,S553,SANANT,P132,PAPATS,4687
rec-3645-org,samuel,coulson,1186,wheatley street,kintyre,acland,3183,qld,30,06,1905,S540,SANAL,C425,CALSAN,3645
rec-3319-org,alyssa,pastars,9,southern cross drive,clarence chambers,thornbury,4659,nsw,14,06,1953,A420,ALYS,P236,PASTAR,3319
rec-2961-org,riley,okoniewski,91,howitt street,rp 24089,rylstone,6174,vic,21,11,1910,R400,RALY,O252,OCANAESC,2961
rec-2-org,olivia,trigwell,13,waldock street,wilpena,new lambton heights,3194,vic,26,11,1957,O410,OLAV,T624,TRAGWAL,2
rec-4126-org,nicholas,leung,40,moorhouse street,two tree hill,boondoola,3732,vic,15,11,1995,N242,NACAL,L520,LANG,4126
rec-2827-org,mya,hoffman,757,cantor crescent,largo,kallista,5033,wa,12,03,1944,M000,MY,H155,HAFNAN,2827
rec-308-org,michael,maynard,132,rogers street,leisure living vlge,pooraka,2144,nsw,08,05,1957,M240,MACAL,M563,MAYNAD,308
rec-783-org,joe,clarke,7,skardon street,bonnie doon,north curl curl,4122,sa,23,02,1964,J000,J,C462,CLARC,783
rec-1369-org,solomon,wasson,37,hewlett circuit,utopia,mermaid waters,3021,vic,11,02,1984,S455,SALANAN,W250,WASAN,1369
rec-609-org,aiden,krishnan,34,zadow place,the meadows,,3355,qld,10,08,1967,A350,ADAN,K625,CRASNAN,609
rec-4246-org,taylah,nguyen,11,hoddinott street,bridgefoot down,,2022,nsw,02,07,1903,T400,TAYL,N250,NGAYAN,4246
rec-22-org,tayah,white,87,chowne street,sweet waters,mona vale,2206,sa,23,03,1939,T000,TAY,W300,WAT,22
rec-3246-org,isabelle,mccarthy,3,nullagine street,pangani,scarborough,846,sa,28,06,1966,I214,ISABAL,M263,MCARTY,3246
rec-4222-org,luke,wardle,30,holyman street,middle ridge medical centre (cnr ramsay,kirwan,3073,wa,25,05,1950,L200,LAC,W634,WARDL,4222
rec-4431-org,hayley,roles,4,newlop street,rabbit warren,acacia ridge,2770,vic,05,10,1958,H400,HAYLY,R420,RAL,4431
rec-2760-org,tyler,beattie,4,cambridge street,kintyre,deagon,3151,vic,13,07,1995,T460,TYLAR,B300,BATY,2760
rec-1284-org,harriet,horsley,12,woinarski place,white lodge,mulgrave east,3280,wa,26,09,1971,H630,HARAT,H624,HARSLY,1284
rec-1446-org,christopher,shinnick,39,haugh place,athlone,blacktown,3766,nsw,16,01,1923,C623,CRASTAFAR,S520,SANAC,1446
rec-3664-org,sam,neophyton,16,albermarle place,sec 1,springwood,2500,qld,16,02,1967,S500,SAN,N135,NAFYTAN,3664
rec-3007-org,elly,webb,11,gouger street,evergreen,leichhardt,2550,nsw,23,09,1924,E400,ELY,W100,WAB,3007
rec-121-org,alexandra,vinaev,88,kinsella street,brentwood village,leeton,2045,act,10,12,1916,A425,ALAXANDR,V510,VANAAF,121
rec-4783-org,tahlia,donaldson,59,badimara street,gibraltar,smithfield,3149,qld,02,02,1963,T400,TAL,D543,DANALDSAN,4783
rec-1229-org,lauren,perre,22,castleton crescent,karinyah,orange,7250,qld,05,06,1982,L650,LARAN,P600,PAR,1229
rec-4941-org,madeline,lowe,272,fergusson crescent,,carrara,6066,sa,06,12,1965,M345,MADALAN,L000,LAO,4941
rec-2870-org,jaimee,bowerman,1,sainsbury street,tiverton,coonamble,3155,nsw,09,03,1951,J500,JANY,B655,BAOARNAN,2870
rec-1331-org,mikayla,mainero,54,haddon street,monkani,graceville,2250,vic,30,03,1924,M240,MACAYL,M560,MANAR,1331
rec-3803-org,imogen,kaleb,39,colebatch place,wearmouth,torquay,2566,nsw,29,10,1959,I525,INAGAN,K410,CALAB,3803
rec-16-org,jade,innis,9,gingana street,ivydale (rsd 1820),seventeen mile rocks,2011,qld,26,04,1917,J300,JAD,I520,IN,16
rec-4364-org,harry,boyes,14,kadina crescent,hobbit hole,regents park,3199,qld,09,03,1955,H600,HARY,B200,BAY,4364
rec-3029-org,jake,yeoman,8,shakespeare crescent,westella,penrith,2047,vic,08,08,1987,J200,JAC,Y550,YANAN,3029
rec-23-org,pace,musolino,16,guerin place,rosetta village,thornbury,4019,nsw,23,04,1964,P200,PAC,M245,MASALAN,23
rec-3754-org,joshua,moody,15,glover street,el-woodaro,warren,2304,qld,20,06,1958,J200,JAS,M300,MADY,3754
rec-1641-org,catherine,dolzan,8,burrinjuck crescent,bakers creek,west kempsey,2615,nsw,22,12,1944,C365,CATARAN,D425,DALSAN,1641
rec-4627-org,juliana,watkin,18,feint street,laura pengilly wing,doubleview,4032,qld,11,03,1971,J450,JALAN,W325,WATCAN,4627
rec-2064-org,jasper,miles,20,narryer close,moondah,nambour,4113,vic,30,01,1916,J216,JASPAR,M420,MAL,2064
rec-1672-org,jacobie,shepherdson,316,augusta court,pinda,ardeer,5069,nt,06,06,1983,J210,JACABY,S163,SAFARDSAN,1672
rec-3167-org,alex,fitzpatrick,28,vancouver street,c/-the student village,coomalbidgup,2229,nsw,02,07,1924,A420,ALAX,F321,FATSPATRAC,3167
rec-418-org,simone,goz,313,marconi crescent,alabama,bayswater,3029,qld,13,03,1908,S550,SANAN,G200,G,418
rec-677-org,skye,ryan,39,anningie place,terra nostra,macedon,3079,sa,11,03,1919,S000,SCY,R500,RYAN,677
rec-4467-org,oliver,rundle,82,priddle street,myross,dural,2061,nsw,,,,O416,OLAVAR,R534,RANDL,4467
rec-1993-org,talia,collinson,20,oliver street,,paraburdoo,3197,nsw,09,02,1932,T400,TAL,C452,CALANSAN,1993
rec-125-org,ruby,reid,12,judkins street,the willows,airds,4350,sa,20,06,1930,R100,RABY,R300,RAD,125
rec-4968-org,madeline,switalski,14,clarendon street,lawrence house,belmont north,4034,qld,20,04,1971,M345,MADALAN,S342,SWATALSC,4968
rec-2546-org,genevieve,ronan,37,mokare street,finis river,yunderup,2675,vic,24,09,1998,G511,GANAFAAF,R550,RANAN,2546
rec-4348-org,malakai,neville,71,pleasance place,macarthur place,wanniassa,3875,qld,31,07,1973,M420,MALAC,N140,NAFAL,4348
rec-741-org,hannah,candida,48,santalum street,moorabee,,2030,vic,19,05,1921,H500,HAN,C533,CANDAD,741
rec-2670-org,kydan,webb,1,emily bulcock crescent,belmont bayview park,fairlight,3055,wa,10,03,1951,K350,CYDAN,W100,WAB,2670
rec-480-org,luke,mcphie,20,wheadon street,beltunga,christmas creek,6058,nsw,23,01,1911,L200,LAC,M210,MCFY,480
rec-2905-org,destynii,humphreys,41,black street,najee,carrum,4066,nsw,24,09,1981,D235,DASTYN,H516,HANFRY,2905
rec-761-org,cameron,lavis,2,albermarle place,dananbilla,glenwood,6442,vic,23,07,1941,C565,CANARAN,L120,LAV,761
rec-3734-org,noah,reid,46,truscott street,mckail,dulwich hill,2049,qld,16,12,1942,N000,N,R300,RAD,3734
rec-6-org,holly,petersen,13,marou place,never die,birkdale,6530,nsw,13,12,1927,H400,HALY,P362,PATARSAN,6
rec-2804-org,,gilbertson,5,goodwin street,court units,ethelton,2193,qld,04,09,1902,,,G416,GALBARTSAN,2804
rec-613-org,oliver,tootell,363,shackleton circuit,myola street,cardiff,3182,vic,04,06,1900,O416,OLAVAR,T340,TATAL,613
rec-3749-org,connor,trimble,75,werriwa crescent,scts crk,mill park,2162,nsw,29,07,1929,C560,CANAR,T651,TRANBL,3749
rec-2378-org,shakirah,van der steege,51,newdegate street,airforce memorial estate,darlington,3630,tas,03,09,1958,S260,SACAR,V536,VANDARSTAG,2378
rec-102-org,elli,sindorff,15,lansell circuit,palestine,yagoona,2145,sa,14,11,1967,E400,EL,S536,SANDARF,102
rec-2053-org,flynn,fitzpatrick,19,burns circuit,the willows,tuggerah,3033,vic,13,07,1955,F450,FLYN,F321,FATSPATRAC,2053
rec-3512-org,alex,webb,92,outtrim avenue,st francis village,paddington,3056,nsw,07,08,1970,A420,ALAX,W100,WAB,3512
rec-1152-org,samuel,wilkins,16,schlich street,wildes mdw,hayborough,3152,nsw,10,09,1968,S540,SANAL,W425,WALCAN,1152
rec-606-org,taliah,morrison,7,cope place,strawberry fields,dover,6714,nsw,28,08,1909,T400,TAL,M625,MARASAN,606
rec-1707-org,giorgia,smallacombe,10,dundas court,somerton park,glengarry,4108,sa,13,03,1999,G620,GARG,S542,SNALACANB,1707
rec-3804-org,benjamin,hartland,40,ranken place,sorrento,collie,3799,qld,06,02,1908,B525,BANJANAN,H634,HARTLAD,3804
rec-3780-org,ethan,hand,1,lambrigg street,rainmore,south perth,5075,vic,22,06,1941,E350,ETAN,H530,HAD,3780
rec-1147-org,michael,boyle,3,river street,,lakemba,2611,vic,17,12,1909,M240,MACAL,B400,BAYL,1147
rec-4318-org,timothy,matthews,2,blandon place,harrowvale,mill park,3184,nsw,30,09,1956,T530,TANATY,M320,MATAE,4318
rec-1997-org,cassandra,webb,15,wentworth avenue,,mill park,5290,nsw,10,03,1930,C253,CASANDR,W100,WAB,1997
rec-1059-org,judah,clarke,27,duncan street,table mountain,aspley,4670,nsw,22,02,1919,J300,JAD,C462,CLARC,1059
rec-548-org,jade,worsley,0,waller crescent,st francis vlge,cabramatta,7190,qld,01,10,1949,J300,JAD,W624,WARSLY,548
rec-963-org,clodagh,sieber,14,pandanus street,highfields medical centre,davistown,4066,nsw,13,09,1914,C432,CLADAG,S160,SABAR,963
rec-2505-org,caleb,bristow,134,brunswick circuit,granny flat rear,mclaren flat,5019,tas,21,03,1972,C410,CALAB,B623,BRASTAO,2505
rec-2906-org,nicholas,wheatley,64,cox street,venture,fennell bay,4740,qld,29,11,1968,N242,NACAL,W340,WATLY,2906
rec-4681-org,meg,matthews,42,mccawley street,vambi back,carlingford,6058,qld,31,03,1985,M200,MAG,M320,MATAE,4681
rec-4058-org,benjamin,coleman,12,canopus crescent,,port kembla,2795,qld,22,04,1901,B525,BANJANAN,C455,CALANAN,4058
rec-2120-org,kylie,stanley,10,bugden avenue,wrem house,nunawading,2653,sa,20,10,1948,K400,CYLY,S354,STANLY,2120
rec-2090-org,aiden,mcmellon,10,cromwell circuit,redwood lodge,wanneroo,2666,vic,06,12,1930,A350,ADAN,M254,MCNALAN,2090
rec-1481-org,thomas,humphreys,35,mayne street,gull cottage,the entrance,2000,qld,16,05,1988,T520,TAN,H516,HANFRY,1481
rec-3538-org,benjamin,everett,17,herron crescent,redhill,forrestfield,3550,nsw,23,10,1962,B525,BANJANAN,E163,EVARAT,3538
rec-4723-org,tommy,morrison,49,mcnamara street,rowan lodge,north ryde,2038,nsw,10,10,1923,T500,TANY,M625,MARASAN,4723
rec-4848-org,rachel,godfrey,41,discovery street,2/98-latchford barracks,trigg,6019,wa,30,03,1903,R240,RACAL,G316,GADFRY,4848
rec-1359-org,jacob,maynard,11,lutana street,caprice,lower templestowe,2720,nsw,19,02,1937,J210,JACAB,M563,MAYNAD,1359
rec-4845-org,michael,acciairresa,18,eyre street,george forbes house,preston,4218,vic,20,07,1958,M240,MACAL,A262,ACARAS,4845
rec-3141-org,blaize,matthews,119,mirning crescent,laurel bank,ardrossan,2550,nsw,02,12,1944,B420,BLAS,M320,MATAE,3141
rec-3738-org,imogen,carlington,45,mcinnes street,parish talowahl,girilambone,2154,nsw,17,11,1978,I525,INAGAN,C645,CARLANGTAN,3738
rec-2294-org,tasman,green,36,wynn street,nixon hostel,penrith,2132,qld,08,06,1939,T255,TASNAN,G650,GRAN,2294
rec-3848-org,chelsea,sherriff,16,gellibrand street,electorate office,willetton,4680,qld,31,12,1922,C420,CALS,S610,SARAF,3848
rec-1712-org,christina,taute,30,casson street,old mia mia school,swan hill,2161,qld,02,10,1946,C623,CRASTAN,T300,TAT,1712
rec-4384-org,marley,waller,9,namatjira drive,dangaroo park,unanderra,2614,sa,12,08,1935,M640,MARLY,W460,WALAR,4384
rec-1802-org,ellen,hare,9,windradyne street,,rosebud,6076,nsw,12,05,1991,E450,ELAN,H600,HAR,1802
rec-3632-org,connor,godfrey,50,centaurus street,locn 5940,o'sullivan beach,2216,qld,23,08,1901,C560,CANAR,G316,GADFRY,3632
rec-870-org,jessica,bradshaw,0,wheadon street,yarrabin,minyip,2290,nsw,15,04,1908,J220,JASAC,B632,BRADS,870
rec-4618-org,chloe,musolino,19,warrumbul street,gordonvale,brighton,3782,nt,,,,C400,CL,M245,MASALAN,4618
rec-4585-org,hayley,mortlock,19,augustus close,ronobri,tallebudgera,2630,nsw,17,06,1911,H400,HAYLY,M634,MARTLAC,4585
rec-178-org,kirra,okoniewski,11,,molyneux hse,kardinya,5330,nsw,23,08,1970,K600,CAR,O252,OCANAESC,178
rec-1220-org,lauren,weltman,6,tewksbury circuit,heritage estate,evans head,6330,nsw,30,09,1984,L650,LARAN,W435,WALTNAN,1220
rec-612-org,jake,david,13,pearson street,henry kendall bayside,casino,2076,sa,06,03,1932,J200,JAC,D130,DAVAD,612
rec-843-org,montana,hawes,15,lange place,richon,glenmore park,6530,nsw,14,09,1931,M535,MANTAN,H200,H,843
rec-4726-org,raquel,,11,windeyer street,kookaburra village,revesby,2134,qld,28,01,1985,R240,RAGAL,,,4726
rec-1384-org,ruby,mason,24,weatherburn place,yammacoona,tarragindi,5606,vic,27,06,1909,R100,RABY,M250,MASAN,1384
rec-2662-org,,fullerton,20,leichhardt street,gostwyck,chelsea heights,6107,nsw,13,01,1962,,,F463,FALARTAN,2662
rec-4456-org,chloe,grosvenor,13,clyne place,waddi,scarness,2478,nsw,06,06,1980,C400,CL,G621,GRASVANAR,4456
rec-3318-org,leah,eisele,16,howie court,oaks caravan village,dunkeld,2505,nsw,,,,L000,L,E240,EASAL,3318
rec-30-org,xavier,campbell,9,norton street,pine camp,coniston,5092,nsw,16,03,1964,X160,XAVAR,C514,CANPBAL,30
rec-1584-org,james,murabito,138,mcelhone court,balmain cove,collie,6023,vic,20,07,1908,J520,JAN,M613,MARABAT,1584
rec-624-org,abby,spark,36,cordeaux street,mortlock house,mittagong,2217,vic,11,03,1993,A100,ABY,S162,SPARC,624
rec-172-org,adam,craze,0,mcclintock street,loma langie,portarlington,3199,wa,10,05,1927,A350,ADAN,C620,CRAS,172
rec-652-org,dylan,nickolai,46,jackie howe crescent,bonnie doon,waramanga,2535,nsw,,,,D450,DYLAN,N240,NACAL,652
rec-333-org,joshua,akot,8,edmunds place,villa 18,dapto,6071,vic,03,07,1901,J200,JAS,A230,ACAT,333
rec-2558-org,tyler,dolan,189,staaten crescent,newnham house,ringwood north,6059,qld,28,10,1982,T460,TYLAR,D450,DALAN,2558
rec-1876-org,abbey,lewkowicz,33,stead place,dalamar,minchinbury,6108,nsw,02,08,1924,A100,ABY,L220,LAECAOAC,1876
rec-692-org,tiahnee,excell,33,aroona court,normanville mews,watsonia,2290,nsw,23,12,1997,T500,TANY,E240,EXCAL,692
rec-860-org,daniel,belperio,17,templeton street,murray vale murray valley,gawler west,2066,nsw,,,,D540,DANAL,B416,BALPAR,860
rec-4275-org,isobel,burnell,4,heidelberg street,cinema centre bldg,stretton,5680,vic,03,06,1990,I214,ISABAL,B654,BARNAL,4275
rec-4487-org,madison,blake,17,owen crescent,pontresina,burraneer,4701,vic,10,04,1947,M325,MADASAN,B420,BLAC,4487
rec-136-org,emmerson,dolan,339,tewksbury circuit,weeroona,parkside,3216,nsw,30,06,1918,E562,ENARSAN,D450,DALAN,136
rec-3813-org,amy,mason,279,casuarina street,memorial hospital,bundaberg,3056,vic,26,11,1912,A500,ANY,M250,MASAN,3813
rec-2938-org,stephanie,dudek,181,forbes street,,buddina,3226,qld,27,01,1913,S315,STAFANY,D320,DADAC,2938
rec-2194-org,samantha,lock,6,o'sullivan street,brentwood vlge,yarra junction,7320,vic,13,01,1938,S553,SANANT,L200,LAC,2194
rec-3470-org,dominic,alderson,309,clamp place,,bundamba,2766,sa,30,11,1987,D552,DANANAC,A436,ALDARSAN,3470
rec-1349-org,daniella,boothroyd,101,elkington street,witsend,waterloo,6058,sa,04,09,1960,D540,DANAL,B363,BATRAYD,1349
rec-4657-org,joshua,coleman,16,mosman place,aralee,kooyong,3431,nsw,24,10,1950,J200,JAS,C455,CALANAN,4657
rec-1061-org,pia,chell,17,bayley street,youralla,,2614,qld,27,02,1940,P000,P,C400,CAL,1061
rec-1377-org,david,stapenell,31,gosse street,treetops,new farm,2582,qld,18,01,1971,D130,DAVAD,S315,STAPANAL,1377
rec-824-org,holly,clarke,16,ballumbir street,talooby,sale,3163,nsw,17,12,1912,H400,HALY,C462,CLARC,824
rec-1513-org,madeline,adair,2,allman circuit,robboview,balwyn north,6006,vic,09,03,1941,M345,MADALAN,A360,ADAR,1513
rec-3005-org,charles,white,23,westbury circuit,albion heights,dover heights,2107,qld,23,01,1947,C642,CARL,W300,WAT,3005
rec-4213-org,adam,matthews,64,elvire place,mt pleasant,port macquarie,2210,tas,15,11,1918,A350,ADAN,M320,MATAE,4213
rec-4127-org,dayna,gilfedder,104,burgan place,edwards chambers,hawthorn,3191,nsw,13,04,1952,D500,DAYN,G413,GALFADAR,4127
rec-3431-org,harry,rollins,22,antill street,valbella,mount isa,3142,wa,05,09,1924,H600,HARY,R452,RALAN,3431
rec-0-org,rachael,dent,1,knox street,lakewood estate,byford,4129,vic,22,07,1928,R240,RACAL,D530,DAD,0
rec-2346-org,nathan,clarke,12,forbes street,rainbow park rp 8965,flinders park,2117,qld,25,07,1950,N350,NATAN,C462,CLARC,2346
rec-576-org,james,kempson,14,melia place,birks harbour,elwood,2350,nsw,08,07,1948,J520,JAN,K512,CANPSAN,576
rec-3926-org,stephanie,reid,4,bugden avenue,tudor,avalon,2290,nsw,06,11,1935,S315,STAFANY,R300,RAD,3926
rec-2771-org,joshua,petersen,8,wybalena grove,lyra park,surry hills,3162,vic,24,08,1942,J200,JAS,P362,PATARSAN,2771
rec-4500-org,zali,mcgregor,25,goulburn street,,richlands,4307,qld,25,02,1949,Z400,ZAL,M262,MCGRAGAR,4500
rec-3274-org,dominic,hoggan,29,devanny place,birrabilla,portarlington,3175,nsw,15,12,1956,D552,DANANAC,H250,HAGAN,3274
rec-4209-org,joshua,pringle,13,fred johns crescent,glenview,elwood,2640,sa,27,01,1972,J200,JAS,P652,PRANGL,4209
rec-3307-org,chevonne,wilkins,18,wilga place,the slipway,kellyville,4215,sa,04,12,1972,C150,CAFAN,W425,WALCAN,3307
rec-384-org,michael,richmond,7,tanumbirini street,professional centre,bundaberg,3020,sa,31,08,1965,M240,MACAL,R255,RACNAD,384
rec-3882-org,jacob,siviour,12,dobbie place,brentwood vlge,gundagai,2839,qld,02,06,1916,J210,JACAB,S160,SAVAR,3882
rec-4938-org,lushia,mason,26,mcdermott street,tundarra,balwyn north,2099,nsw,04,12,1926,L200,LAS,M250,MASAN,4938
rec-2705-org,holly,ryan,9,cradle close,frm 654,safety bay,2074,qld,14,08,1931,H400,HALY,R500,RYAN,2705
rec-1104-org,andrew,berry,70,galibal street,blue haven village,ascot,5606,sa,22,05,1954,A536,ANDRAE,B600,BARY,1104
